CUSIP,Ticker,Issue Date,Maturity,1st Call Date,Moodys,S_and_P,Fitch,Bloomberg Composite Rating,Coupon,Issued Amount,Maturity Type,Coupon Type,Maturity At Issue months,Industry,LiquidityScore,Months in JNK,Months in HYG,Months in Both,IN_ETF,LIQ SCORE,n_trades,volume_trades,total_median_size,total_mean_size,n_days_trade,days_diff_max,percent_intra_dealer,percent_uncapped,bond_type,Client_Trade_Percentage,weekly_mean_volume,weekly_median_volume,weekly_max_volume,weekly_min_volume,weekly_mean_ntrades,weekly_median_ntrades
25152EDL3,DB,2/11/2011,2/13/2018,Nan,Nan,Nan,Nan,Nan,9.38,400000000,SINKABLE,FIXED,85.3,Banks,15.98037523,Nan,Nan,Nan,No,0.159803752,1,388900,388900,388900,1,0,0,1,5,0,388900,388900,388900,388900,1,1
25152XMK3,DB,1/18/2011,1/18/2013,Nan,WR,Nan,NR,NR,0.97,500000000,AT MATURITY,FLOATING,24.37,Banks,11.45942017,Nan,Nan,Nan,No,0.114594202,221,121662000,525000,550506.7873,125,609,0.185520362,0.552036199,5,0.411764706,1666602.74,1000000,9820000,5000,3.02739726,1
25153RAA0,DB,1/19/2006,Nan Field Not Applicable,Nan,WR,NR,WD,NR,5.63,800000000,PERP/CALL,VARIABLE,999,Banks,11.81494823,Nan,Nan,Nan,No,0.118149482,176,119537000,1000000,679187.5,95,418,0.272727273,0.477272727,5,0.426136364,2439530.612,2000000,12000000,8000,3.591836735,1
2515A1LR0,DB,9/19/2012,3/19/2014,Nan,Nan,Nan,Nan,Nan,0,429639000,AT MATURITY,ZERO COUPON,18.2,Banks,20.71146577,Nan,Nan,Nan,No,0.207114658,728,25095000,20000,34471.15385,200,517,0.505494505,0.997252747,5,0.491758242,334600,210000,2580000,20000,9.706666667,2
251799AA0,DVN,3/25/2002,4/15/2032,Nan,Ba1,BBB,BBB+,BBB-,7.95,1000000000,AT MATURITY,FIXED,365.97,Oil Gas,17.87168622,Nan,Nan,Nan,No,0.178716862,299,48252000,50000,161377.9264,81,153,0.418060201,0.959866221,5,0.361204013,1930080,1395000,5790000,57000,11.96,1
25179MAH6,DVN,1/9/2009,1/15/2019,Nan,Ba1,BBB,BBB+,BBB-,6.3,700000000,AT MATURITY,FIXED,121.93,Oil Gas,23.99066495,Nan,Nan,Nan,No,0.23990665,345,11634000,19000,33721.73913,72,1743,0.547826087,1,5,0.188405797,465360,205000,1768000,2000,13.8,1
25179MAK9,DVN,7/12/2011,7/15/2021,4/15/2021,Ba1,BBB,BBB+,BBB-,4,500000000,CALLABLE,FIXED,121.87,Oil Gas,20.83311552,Nan,Nan,Nan,No,0.208331155,368,130382000,95000,354298.913,97,2180,0.369565217,0.79076087,5,0.323369565,4656500,2170000,66150000,43000,13.14285714,1
25179MAL7,DVN,7/12/2011,7/15/2041,1/15/2041,Ba1,BBB,BBB+,BBB-,5.6,1250000000,CALLABLE,FIXED,365.37,Oil Gas,20.90683774,Nan,Nan,Nan,No,0.209068377,532,299734000,500000,563409.7744,110,2180,0.328947368,0.648496241,5,0.407894737,10704785.71,4232500,167550000,135000,19,2
25179MAN3,DVN,5/14/2012,5/15/2042,11/15/2041,Ba1,BBB,BBB+,BBB-,4.75,750000000,CALLABLE,FIXED,365.27,Oil Gas,19.03238851,Nan,Nan,Nan,No,0.190323885,346,188908000,500000,545976.8786,87,1878,0.369942197,0.647398844,5,0.37283237,6746714.286,3244000,97500000,169000,12.35714286,1
25179MAP8,DVN,5/14/2012,5/15/2022,2/15/2022,Ba1,BBB,BBB+,BBB-,3.25,1000000000,CALLABLE,FIXED,121.77,Oil Gas,22.43012535,Nan,Nan,Nan,No,0.224301254,990,366719000,132500,370423.2323,125,1931,0.368686869,0.798989899,5,0.292929293,12223966.67,7094000,141130000,50000,33,1
25179MAT0,DVN,12/19/2013,12/15/2018,11/15/2018,Ba1,BBB,BBB+,BBB-,2.25,750000000,CALLABLE,FIXED,60.73,Oil Gas,20.14320298,Nan,Nan,Nan,No,0.20143203,150,31351000,25000,209006.6667,39,1365,0.453333333,0.906666667,5,0.293333333,1363086.957,110000,26685000,10000,6.52173913,2
25179MAU7,DVN,6/16/2015,6/15/2045,12/15/2044,Ba1,BBB,BBB+,BBB-,5,750000000,CALLABLE,FIXED,365.23,Oil Gas,15.94549124,Nan,Nan,Nan,No,0.159454912,417,225234000,500000,540129.4964,102,762,0.282973621,0.685851319,5,0.400479616,8044071.429,6607500,46506000,1160000,14.89285714,3
25179MAV5,DVN,12/15/2015,12/15/2025,9/15/2025,Ba1,BBB,BBB+,BBB-,5.85,850000000,CALLABLE,FIXED,121.77,Oil Gas,15.83689172,Nan,Nan,Nan,No,0.158368917,579,296772000,500000,512559.5855,115,568,0.312607945,0.658031088,5,0.416234888,10599000,4665500,121840000,1000000,20.67857143,1
25179SAD2,DVN,3/12/2002,9/30/2031,Nan,Ba1,BBB,BBB+,BBB-,7.88,1250000000,AT MATURITY,FIXED,359.8,Oil Gas,15.78406619,Nan,Nan,Nan,No,0.157840662,179,47059000,90000,262899.4413,68,173,0.351955307,0.888268156,5,0.351955307,1809961.538,1442500,4788000,200000,6.884615385,1
25215BAN3,DEXGRP,10/7/2014,10/7/2017,Nan,Aa3,AA,AA-,AA-,1.5,2000000000,AT MATURITY,FIXED,36.53,Banks,18.93480336,Nan,Nan,Nan,No,0.189348034,2,2000000,1000000,1000000,1,0,0,1,5,0.5,2000000,2000000,2000000,2000000,2,2
25215DAB5,DEXGRP,11/7/2013,11/7/2016,Nan,WR,NR,NR,NR,1.17,500000000,AT MATURITY,FLOATING,36.53,Banks,10.69810353,Nan,Nan,Nan,No,0.106981035,42,33000000,1000000,785714.2857,23,766,0.142857143,0.404761905,5,0.404761905,1500000,1000000,3300000,250000,1.909090909,1
25215DAC3,DEXGRP,11/13/2013,11/13/2015,Nan,WR,NR,NR,NR,0.61,500000000,AT MATURITY,FLOATING,24.33,Banks,7.832169373,Nan,Nan,Nan,No,0.078321694,38,33465000,1000000,880657.8947,25,657,0.026315789,0.184210526,5,0.578947368,1673250,1500000,6000000,510000,1.9,1
25215DAN9,DEXGRP,10/7/2014,10/7/2017,Nan,Aa3,AA,AA-,AA-,1.5,2000000000,AT MATURITY,FIXED,36.53,Banks,11.11295296,Nan,Nan,Nan,No,0.11112953,65,50163000,1000000,771738.4615,42,1015,0.138461538,0.369230769,5,0.384615385,1393416.667,1000000,6000000,250000,1.805555556,1
25271CAK8,DO,5/4/2009,5/1/2019,Nan,WR,NR,Nan,NR,5.88,500000000,AT MATURITY,FIXED,121.63,Oil Gas,22.42316076,0,9,0,Yes,0.224231608,3471,364655000,20000,105057.6203,347,572,0.497263037,0.9590896,2,0.209737828,4615886.076,3613000,23839000,24000,43.93670886,1
25271CAL6,DO,10/8/2009,10/15/2039,Nan,Ba3,BB-,Nan,BB-,5.7,500000000,AT MATURITY,FIXED,365.47,Oil Gas,24.09061349,Nan,Nan,Nan,No,0.240906135,5066,384972000,25000,75991.31465,380,533,0.511448875,0.978089222,5,0.230951441,4694780.488,4360500,15079000,463000,61.7804878,13
25271CAN2,DO,11/5/2013,11/1/2043,5/1/2043,Ba3,BB-,Nan,BB-,4.88,750000000,CALLABLE,FIXED,365.1,Oil Gas,22.21067609,17,0,0,Yes,0.222106761,2047,488611000,50000,238696.1407,348,1031,0.470444553,0.874938935,3,0.270639961,5681523.256,4335000,103070000,100000,23.80232558,1
25271CAP7,DO,8/15/2017,8/15/2025,5/15/2025,Ba3,BB-,Nan,BB-,7.88,500000000,CALLABLE,FIXED,97.4,Oil Gas,20.80904207,Nan,Nan,Nan,No,0.208090421,811,289705000,100000,357219.4821,34,46,0.383477189,0.8027127,3,0.173859433,36213125,26390500,137336000,558000,101.375,16
25272KAU7,DELL,6/22/2016,6/15/2021,6/15/2018,Ba2,BB,BB+,BB,5.88,1625000000,CALLABLE,FIXED,60.63,Computers,22.28531848,14,13,13,Yes,0.222853185,2647,1772787000,1000000,669734.4163,309,443,0.324140536,0.606724594,1,0.372874953,26070397.06,14734500,355118000,405000,38.92647059,1
25272KAW3,DELL,6/22/2016,6/15/2024,6/15/2019,Ba2,BB,BB+,BB,7.13,1625000000,CALLABLE,FIXED,97.17,Computers,24.35662478,9,13,8,Yes,0.243566248,3362,2285923000,1000000,679929.5062,317,443,0.268887567,0.568709102,1,0.371802499,33616514.71,25612500,410764000,4644000,49.44117647,10
25272PAC6,DRII,8/10/2011,8/15/2018,Nan,WR,NR,Nan,NR,12,425000000,CALLABLE,FIXED,85.4,Entertainment,17.49786428,Nan,Nan,Nan,No,0.174978643,811,309727000,160000,381907.5216,297,977,0.288532676,0.79161529,5,0.352651048,2328774.436,1580000,13739000,4000,6.097744361,1
25278XAA7,FANG,9/18/2013,10/1/2021,Nan,WR,NR,Nan,NR,7.63,450000000,CALLABLE,EXCHANGED,97.83,Oil Gas,9.470373875,Nan,Nan,Nan,No,0.094703739,66,38640000,552000,585454.5455,30,92,0.106060606,0.575757576,5,0.439393939,2760000,2532000,6720000,34000,4.714285714,1
25278XAB5,FANG,10/20/2014,10/1/2021,Nan,WR,NR,Nan,NR,7.63,450000000,CALLABLE,FIXED,84.6,Oil Gas,18.59180525,Nan,Nan,Nan,No,0.185918053,1845,538197000,40000,291705.6911,408,727,0.301355014,0.822764228,5,0.2899729,4892700,3452000,27725000,12000,16.77272727,1
25278XAC3,FANG,10/28/2016,11/1/2024,11/1/2019,B1,BB-,Nan,B+,4.75,500000000,CALLABLE,FIXED,97.53,Oil Gas,14.30938606,9,4,3,Yes,0.143093861,636,397923000,760000,625665.0943,160,223,0.179245283,0.643081761,1,0.433962264,10203153.85,7352000,41800000,681000,16.30769231,5
25278XAE9,FANG,7/24/2017,11/1/2024,11/1/2019,B1,BB-,Nan,B+,4.75,499613000,CALLABLE,FIXED,88.57,Oil Gas,12.41128212,1,0,0,Yes,0.124112821,82,46807000,525000,570817.0732,28,44,0.207317073,0.707317073,3,0.426829268,4680700,3637000,19607000,100000,8.2,1
25278XAF6,FANG,12/20/2016,5/31/2025,Nan,B1,BB-,Nan,B+,5.38,500000000,CALLABLE,EXCHANGED,102.8,Oil Gas,12.56991164,6,7,6,Yes,0.125699116,300,196707000,768000,655690,105,210,0.216666667,0.59,1,0.376666667,6147093.75,5290000,30637000,345000,9.375,1
25278XAH2,FANG,7/24/2017,5/31/2025,5/31/2020,B1,BB-,Nan,B+,5.38,500000000,CALLABLE,FIXED,95.6,Oil Gas,11.90167264,1,0,0,Yes,0.119016726,89,30437000,100000,341988.764,31,47,0.235955056,0.752808989,3,0.449438202,3043700,2261000,7350000,587000,8.9,2
253651AA1,DBD,4/19/2016,4/15/2024,Nan,B2,B+,Nan,B,8.5,400000000,CALLABLE,EXCHANGED,97.27,Computers,11.81726668,Nan,Nan,Nan,No,0.118172667,313,233610000,1000000,746357.8275,92,206,0.118210863,0.52715655,5,0.418530351,7300312.5,3984000,52250000,500000,9.78125,1
253651AC7,DBD,11/17/2016,4/15/2024,4/15/2019,B2,B+,Nan,B,8.5,400000000,CALLABLE,FIXED,90.2,Computers,17.28342644,Nan,Nan,Nan,No,0.172834264,667,197988000,90000,296833.5832,156,260,0.395802099,0.877061469,5,0.227886057,4499727.273,3228000,15819000,174000,15.15909091,2
25380QAD1,DLLTD,12/8/2009,9/1/2017,Nan,WR,Nan,WD,NR,8.25,800000000,CALLABLE,FIXED,94.13,Telecommunications,10.18360341,0,19,0,Yes,0.101836034,198,138446000,1000000,699222.2222,87,211,0.01010101,0.53030303,5,0.53030303,3845722.222,2407500,12942000,240000,5.5,1
25380QAG4,DLLTD,3/5/2013,4/15/2021,10/23/2017,B1,Nan,B,B,6,1300000000,CALLABLE,FIXED,98.77,Telecommunications,16.40893017,0,1,0,Yes,0.164089302,1264,980048820,1000000,775355.0791,504,1087,0.106803797,0.466772152,5,0.451740506,6012569.448,5050000,21640000,100000,7.754601227,1
25380QAH2,DLLTD,3/3/2015,3/1/2023,3/1/2018,B1,Nan,B,B,6.75,925000000,CALLABLE,FIXED,97.33,Telecommunications,16.98768922,Nan,Nan,Nan,No,0.169876892,1225,945583064,1000000,771904.542,401,840,0.191020408,0.499591837,5,0.432653061,7163508.061,4964000,135100000,200000,9.28030303,1
25380WAE6,DLLTD,9/19/2012,9/30/2020,10/23/2017,Caa1,Nan,B-,CCC+,8.25,2000000000,CALLABLE,FIXED,97.77,Telecommunications,17.90618368,0,7,0,Yes,0.179061837,1757,1371762000,1000000,780741.0359,574,1101,0.123505976,0.468981218,2,0.487763233,8214143.713,6785000,39850000,200000,10.52095808,1
25380WAF3,DLLTD,4/2/2014,4/1/2022,10/23/2017,Caa1,Nan,B-,CCC+,7.13,1000000000,CALLABLE,FIXED,97.37,Telecommunications,16.02641514,Nan,Nan,Nan,No,0.160264151,1037,775462932,1000000,747794.5342,430,1076,0.128254581,0.49951784,5,0.486017358,4816539.95,3970000,22000000,35000,6.440993789,1
25389MAD1,DGI,1/31/2013,2/1/2021,Nan,WR,NR,Nan,NR,5.25,600000000,CALLABLE,FIXED,97.43,Telecommunications,18.5094221,48,0,0,Yes,0.185094221,1612,680075000,250000,421882.7543,408,830,0.294044665,0.769851117,3,0.308312655,5271899.225,4000000,18452000,18000,12.49612403,2
254423AB2,DIN,7/13/2011,10/30/2018,Nan,WR,NR,WD,NR,9.5,785250000,CALLABLE,FIXED,88.87,Retail,24.38445575,33,0,0,Yes,0.243844558,3805,1312320400,90000,344893.6662,681,1138,0.445992116,0.828120894,3,0.234165572,7629769.767,5941500,32590000,30000,22.12209302,1
25466AAA9,DFS,11/16/2009,11/18/2019,Nan,Ba1,BBB-,BBB,BBB-,8.7,700000000,AT MATURITY,FIXED,121.8,Banks,17.79826702,Nan,Nan,Nan,No,0.17798267,42,7546000,110000,179666.6667,27,173,0.30952381,1,5,0.261904762,443882.3529,220000,2376000,24000,2.470588235,1
25466AAB7,DFS,4/15/2010,4/15/2020,Nan,Ba1,BBB-,BBB,BBB-,7,500000000,AT MATURITY,FIXED,121.77,Banks,16.74729883,Nan,Nan,Nan,No,0.167472988,46,25735000,500000,559456.5217,29,1676,0.152173913,0.739130435,5,0.413043478,1513823.529,1500000,3530000,30000,2.705882353,1
254709AD0,DFS,4/28/2008,6/12/2017,Nan,WR,NR,NR,NR,6.45,399955000,AT MATURITY,FIXED,111.07,Diversified Finan Serv,18.30857071,Nan,Nan,Nan,No,0.183085707,56,11838000,35000,211392.8571,19,1566,0.321428571,0.857142857,4,0.214285714,1183800,819000,4040000,5000,5.6,1
254709AE8,DFS,7/15/2009,7/15/2019,Nan,Ba1,BBB-,BBB+,BBB-,10.25,400000000,AT MATURITY,FIXED,121.73,Diversified Finan Serv,18.89175912,Nan,Nan,Nan,No,0.188917591,125,1876000,10000,15008,36,131,0.552,1,5,0.184,85272.72727,45000,472000,4000,5.681818182,1
254709AJ7,DFS,3/19/2013,11/21/2022,Nan,Ba1,BBB-,BBB+,BBB-,3.85,500000000,AT MATURITY,FIXED,117.8,Diversified Finan Serv,16.57710664,Nan,Nan,Nan,No,0.165771066,208,30698000,20000,147586.5385,70,126,0.408653846,0.927884615,5,0.216346154,1227920,550000,6575000,19000,8.32,1
254709AK4,DFS,11/6/2014,11/6/2024,8/6/2024,Ba1,BBB-,BBB+,BBB-,3.95,500000000,CALLABLE,FIXED,121.77,Diversified Finan Serv,17.04503955,Nan,Nan,Nan,No,0.170450395,237,102508524,250000,432525.4177,70,1031,0.329113924,0.780590717,5,0.367088608,3942635.538,1135000,54975000,5000,9.115384615,1
254709AL2,DFS,3/4/2015,3/4/2025,12/4/2024,Ba1,BBB-,BBB+,BBB-,3.75,500000000,CALLABLE,FIXED,121.77,Diversified Finan Serv,20.65542094,Nan,Nan,Nan,No,0.206554209,585,153462000,25000,262328.2051,102,769,0.48034188,0.926495726,5,0.158974359,5480785.714,2321000,77950000,85000,20.89285714,2
254709AM0,DFS,2/9/2017,2/9/2027,11/9/2026,Ba1,BBB-,BBB+,BBB-,4.1,1000000000,CALLABLE,FIXED,121.73,Diversified Finan Serv,18.16473847,Nan,Nan,Nan,No,0.181647385,745,263466000,48000,353645.6376,111,148,0.361073826,0.875167785,5,0.143624161,9409500,6416000,106625000,377000,26.60714286,7
25470XAB1,DISH,10/2/2009,9/1/2019,Nan,Ba3,B+,BB-u,B+,7.88,1400000000,AT MATURITY,FIXED,120.7,Media,41.71487728,1,67,1,Yes,0.417148773,14713,4611489000,60000,313429.5521,1610,2442,0.292938218,0.827159655,1,0.346360362,13138145.3,11926000,54747000,1310000,41.91737892,3
25470XAE5,DISH,10/21/2011,6/1/2021,Nan,Ba3,B+,BB-u,B+,6.75,2000000000,AT MATURITY,FIXED,117.03,Media,39.28267708,54,67,54,Yes,0.392826771,12320,5646136221,290000,458290.2777,1451,2048,0.349269481,0.749350649,1,0.291314935,18154778.85,16428000,63989000,600000,39.61414791,2
25470XAH8,DISH,10/9/2012,7/15/2017,Nan,WR,NR,NR,NR,4.63,900000000,AT MATURITY,FIXED,58,Media,29.61043174,0,48,0,Yes,0.296104317,6646,1814443000,50000,273012.7896,1063,1631,0.373156786,0.847276557,2,0.241498646,7257772,5785500,29038000,221000,26.584,1
25470XAJ4,DISH,10/9/2012,7/15/2022,Nan,Ba3,B+,BB-u,B+,5.88,1998000000,AT MATURITY,FIXED,118.87,Media,36.22734742,54,57,54,Yes,0.362273474,13297,5065839032,125000,380976.0872,1221,1694,0.375723847,0.786869219,1,0.298563586,19483996.28,18188000,64770000,1523000,51.14230769,3
25470XAL9,DISH,5/9/2013,3/15/2023,Nan,Ba3,B+,BB-u,B+,5,1500000000,AT MATURITY,FIXED,119.9,Media,32.51893639,23,50,22,Yes,0.325189364,10783,4006425000,100000,371550.1252,1074,1546,0.373458221,0.783919132,1,0.263192062,17269073.28,13567500,83629000,50000,46.47844828,2
25470XAP0,DISH,8/26/2013,4/1/2018,Nan,Ba3,B+,BB-u,B+,4.25,1200000000,AT MATURITY,FIXED,55.97,Media,27.03459506,0,47,0,Yes,0.270345951,4822,1964849500,225000,407476.0473,919,1426,0.357320614,0.782455413,2,0.253836582,9181539.72,7847500,45565000,330000,22.53271028,1
25470XAQ8,DISH,8/26/2013,5/1/2020,Nan,Ba3,B+,BB-u,B+,5.13,1099640000,AT MATURITY,FIXED,81.33,Media,29.98554808,3,47,3,Yes,0.299855481,8931,2698668000,50000,302168.6261,986,1426,0.366364349,0.834509014,1,0.237151495,12669802.82,10959000,35343000,223000,41.92957746,3
25470XAV7,DISH,11/20/2014,11/15/2024,Nan,Ba3,B+,BB-u,B+,5.88,2000000000,AT MATURITY,FIXED,121.6,Media,21.8359209,2,3,1,Yes,0.218359209,1004,845453000,1000000,842084.6614,56,85,0.236055777,0.383466135,1,0.403386454,65034846.15,52494000,242050000,7715000,77.23076923,12
25470XAW5,DISH,1/29/2015,11/15/2024,Nan,Ba3,B+,BB-u,B+,5.88,1999700000,AT MATURITY,FIXED,119.27,Media,28.64874987,31,30,30,Yes,0.286487499,9749,3980379000,165000,408285.8755,666,872,0.389886142,0.757000718,1,0.264334804,28229638.3,24133000,131237000,20000,69.14184397,2
25470XAX3,DISH,6/13/2016,7/1/2026,Nan,Ba3,B+,BB-u,B+,7.75,2000000000,AT MATURITY,FIXED,122.33,Media,20.01404904,4,4,3,Yes,0.20014049,1122,868180000,1000000,773778.9661,81,203,0.26114082,0.456327986,1,0.378787879,48232222.22,45968500,232030000,200000,62.33333333,2
25470XAY1,DISH,10/3/2016,7/1/2026,Nan,Ba3,B+,BB-u,B+,7.75,1995575000,AT MATURITY,FIXED,118.6,Media,19.89478005,10,9,9,Yes,0.1989478,2157,1244561000,526000,576987.019,235,330,0.378303199,0.668521094,1,0.295781178,23933865.38,23090000,65518000,3556000,41.48076923,10
25600WAE0,DNBNO,5/28/2015,5/28/2020,Nan,Aaa,AAA,Nan,AAA,2,1250000000,AT MATURITY,FIXED,60.9,Banks,4.388758105,Nan,Nan,Nan,No,0.043887581,1,1000000,1000000,1000000,1,0,0,0,5,0,1000000,1000000,1000000,1000000,1,1
256669AF9,DG,3/17/2008,7/15/2015,Nan,WR,NR,Nan,NR,10.63,1175000000,CALLABLE,FIXED,89.2,Retail,12.93284609,Nan,Nan,Nan,No,0.129328461,336,120933000,100000,359919.6429,71,173,0.291666667,0.738095238,5,0.264880952,4651269.231,3011000,20734000,20000,12.92307692,1
256669AG7,DG,3/17/2008,7/15/2017,Nan,WR,NR,Nan,NR,11.88,725000000,CALLABLE,VARIABLE,113.57,Retail,12.55773103,Nan,Nan,Nan,No,0.12557731,345,204667000,645000,593237.6812,142,498,0.252173913,0.568115942,5,0.347826087,2966188.406,2180000,14270000,30000,5,1
256677AA3,DG,7/12/2012,7/15/2017,Nan,WR,NR,Nan,NR,4.13,500000000,AT MATURITY,FIXED,60.97,Retail,17.40146192,3,0,0,Yes,0.174014619,1000,350043000,110000,350043,169,279,0.421,0.812,3,0.202,8334357.143,6118500,44191000,450000,23.80952381,6
256746AB4,DLTR,7/26/2016,3/1/2023,3/1/2018,Ba2,BB+,Nan,BB,5.75,2492266000,CALLABLE,FIXED,80.3,Retail,19.5873833,13,11,11,Yes,0.195873833,3459,1265185000,130000,365766.1174,289,398,0.223474993,0.795316565,1,0.298930327,20406209.68,20207500,38778000,173000,55.79032258,3
256746AD0,DLTR,7/26/2016,3/1/2020,10/23/2017,Ba2,BB+,Nan,BB,5.25,750000000,CALLABLE,FIXED,43.8,Retail,16.17767045,13,11,11,Yes,0.161776704,1286,262739000,10000,204307.154,215,398,0.140746501,0.884914463,1,0.17807154,4307196.721,3310000,12525000,216000,21.08196721,2
256882AA9,AES,10/3/2011,10/15/2016,Nan,WR,NR,NR,NR,6.5,450000000,CALLABLE,EXCHANGED,61.3,Electric,18.71381294,0,10,0,Yes,0.187138129,31,29592000,1000000,954580.6452,1,0,0.516129032,0.387096774,2,0.387096774,29592000,29592000,29592000,29592000,31,31
256882AB7,AES,10/16/2012,10/15/2016,Nan,WR,NR,NR,NR,6.5,450000000,CALLABLE,FIXED,48.67,Electric,22.82088187,0,48,0,Yes,0.228208819,2008,363596000,25000,181073.7052,532,1294,0.406374502,0.903884462,5,0.211155378,1976065.217,737000,17953000,2000,10.91304348,1
256882AC5,AES,10/3/2011,10/15/2021,Nan,Ba3,B+,BB-,B+,7.25,800000000,CALLABLE,EXCHANGED,122.17,Electric,23.85884199,0,10,0,Yes,0.23858842,54,48400000,1000000,896296.2963,1,0,0.296296296,0.518518519,5,0.518518519,48400000,48400000,48400000,48400000,54,54
256882AD3,AES,10/16/2012,10/15/2021,7/15/2021,Ba3,B+,BB-,B+,7.25,800000000,CALLABLE,FIXED,109.53,Electric,37.10694824,45,57,45,Yes,0.371069482,20687,2509142123,20000,121290.7682,1190,1704,0.426258036,0.953545705,1,0.208826799,9650546.626,7506500,45729000,90000,79.56538462,1
25714PCV8,DOMREP,1/27/2015,1/27/2025,Nan,Ba3,BB-,BB-,BB-,5.5,1500000000,AT MATURITY,FIXED,121.77,Sovereign,12.14652287,Nan,Nan,Nan,No,0.121465229,12,8400000,1000000,700000,1,0,0.25,0.5,5,0.5,8400000,8400000,8400000,8400000,12,12
25714PCW6,DOMREP,1/27/2015,1/27/2045,Nan,Ba3,BB-,BB-,BB-,6.85,2000000000,AT MATURITY,FIXED,365.27,Sovereign,14.42737627,Nan,Nan,Nan,No,0.144273763,15,9975000,500000,665000,1,0,0.466666667,0.6,5,0.466666667,9975000,9975000,9975000,9975000,15,15
257375AE5,D,7/31/2014,11/1/2023,8/1/2023,A2,BBB+,A-,A-,3.55,399000000,CALLABLE,FIXED,112.67,Gas,4.649089077,Nan,Nan,Nan,No,0.046490891,2,2000000,1000000,1000000,1,0,0,0,4,0.5,2000000,2000000,2000000,2000000,2,2
257559AC8,UFS,11/19/2007,8/15/2015,Nan,WR,NR,Nan,NR,7.13,399723000,AT MATURITY,FIXED,94.2,Forest Products Paper,17.12121152,Nan,Nan,Nan,No,0.171212115,323,52949000,20000,163928.7926,86,139,0.501547988,0.907120743,4,0.229102167,2036500,2198000,8115000,99000,12.42307692,1
257559AG9,UFS,6/9/2009,6/1/2017,Nan,WR,NR,Nan,NR,10.75,400000000,AT MATURITY,FIXED,97.13,Forest Products Paper,15.47846098,Nan,Nan,Nan,No,0.15478461,400,92424000,35000,231060,93,144,0.3475,0.86,5,0.3175,3554769.231,2816500,9875000,117000,15.38461538,4
257561AU4,UFS,10/16/2001,10/15/2011,Nan,WR,NR,Nan,NR,7.88,600000000,CALLABLE,FIXED,121.7,Forest Products Paper,19.24195437,Nan,Nan,Nan,No,0.192419544,3,60000,20000,20000,1,0,0.666666667,1,5,0.333333333,60000,60000,60000,60000,3,3
257561AW0,UFS,8/5/2005,8/15/2015,Nan,WR,NR,Nan,NR,7.13,400000000,AT MATURITY,FIXED,122.07,Forest Products Paper,17.95956918,Nan,Nan,Nan,No,0.179595692,6,40000,5000,6666.666667,3,4,0.5,1,5,0.166666667,20000,20000,20000,20000,3,2
257867AM3,RRD,9/7/2004,4/1/2014,Nan,WR,NR,NR,NR,4.95,598500000,AT MATURITY,FIXED,116.43,Commercial Services,27.40978429,Nan,Nan,Nan,No,0.274097843,9746,668535000,17000,68595.83419,666,998,0.465421711,0.982146522,5,0.172070593,4427384.106,2265000,25345000,45000,64.54304636,1
257867AR2,RRD,12/5/2005,5/15/2015,Nan,WR,NR,NR,NR,5.5,499900000,AT MATURITY,FIXED,114.93,Commercial Services,31.0328979,Nan,Nan,Nan,No,0.310328979,10537,573860000,15000,54461.42166,944,1412,0.49587169,0.987757426,5,0.259371738,2745741.627,1735000,19282000,15000,50.41626794,3
257867AS0,RRD,1/8/2007,1/15/2012,Nan,WR,NR,BB+,NR,5.63,625000000,CALLABLE,FIXED,61.1,Commercial Services,19.11965141,Nan,Nan,Nan,No,0.191196514,158,7457000,16000,47196.20253,42,202,0.53164557,1,5,0.215189873,310708.3333,91500,3000000,6000,6.583333333,1
257867AT8,RRD,1/8/2007,1/15/2017,Nan,WR,NR,NR,NR,6.13,625000000,AT MATURITY,FIXED,122,Commercial Services,40.5348799,0,21,0,Yes,0.405348799,31150,1752876000,16000,56272.10273,1308,1894,0.46282504,0.989245586,2,0.221797753,6107581.882,2609000,38326000,25000,108.5365854,1
257867AU5,RRD,1/20/2009,2/1/2019,Nan,B2,B+,NR,B,13.25,400000000,AT MATURITY,FIXED,122.13,Commercial Services,25.24913079,Nan,Nan,Nan,No,0.252491308,970,38873000,10000,40075.25773,292,1958,0.517525773,0.989690722,5,0.224742268,206771.2766,50000,6953000,1000,5.159574468,1
257867AW1,RRD,6/21/2010,6/15/2020,Nan,B2,B+,NR,B,7.63,400000000,AT MATURITY,FIXED,121.57,Commercial Services,42.83480503,0,38,0,Yes,0.42834805,25811,1734537000,20000,67201.46449,1562,2214,0.411103793,0.982216884,2,0.313742203,5224509.036,4080500,27552000,15000,77.7439759,3
257867AX9,RRD,6/1/2011,5/15/2018,Nan,WR,NR,Nan,NR,7.25,600000000,AT MATURITY,FIXED,84.67,Commercial Services,38.07044514,21,23,21,Yes,0.380704451,17575,1858416000,20000,105742.0199,1281,1894,0.461280228,0.958463727,3,0.230099573,6590127.66,3931000,95896000,75000,62.32269504,6
257867AY7,RRD,3/13/2012,3/15/2019,Nan,WR,NR,NR,NR,8.25,450000000,AT MATURITY,FIXED,85.27,Commercial Services,29.75354653,0,25,0,Yes,0.297535465,7520,851186000,20000,113189.6277,842,1594,0.467287234,0.957845745,2,0.196808511,3561447.699,1653000,73745000,6000,31.46443515,1
